Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,1,1,15,1,1,1,2,1,10,10,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2307692307692307,0.2,0.2307692307692307,0.6203703703703703,0.0,0.029234851835471,0.2608695652173913,0.3333333333333333,0.25,0.6676923076923077,0.0,0.4597758381660906,0.4888888888888889,0.7661822985468957,Graduate
1,1,1,2,1,1,1,13,14,7,11,1,0,0,1,0,0,0.0754716981132075,0,0.65,0.6538461538461539,0.4444444444444444,0.180890437643392,0.6666666666666666,0.0109415826801045,0.7368421052631579,0.7391304347826086,0.2446525314894666,0.85,0.682051282051282,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,12,1,9,0,1,1,22,27,6,2,1,0,0,1,0,0,0.3962264150943396,0,0.0,0.1923076923076923,0.2444444444444444,0.1153846153846153,0.6296296296296297,0.0,0.0,0.217391304347826,0.2727272727272727,0.2,0.6461538461538461,0.0120786516853932,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,14,1,10,1,1,1,19,24,13,13,0,0,0,1,0,1,0.2264150943396226,0,0.45,0.6153846153846154,0.1847366289754851,0.6153846153846154,0.6993464052287582,0.0,0.5263157894736842,0.2713358801770663,0.4242424242424242,0.65,0.7192307692307692,0.0,0.2093023255813954,0.0,0.5362402360778712,Graduate
1,15,1,8,1,14,1,23,27,5,10,1,0,0,1,0,1,0.0566037735849056,0,0.0,0.2307692307692307,0.2444444444444444,0.1538461538461538,0.6666666666666666,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.5788461538461538,0.0,1.0,0.2444444444444444,0.4147952443857332,Enrolled
1,6,1,11,1,1,1,12,27,5,10,0,0,0,0,0,0,0.0188679245283018,0,0.0,0.2419719340536352,0.0,0.0,0.0,0.0109415826801045,0.0,0.2608695652173913,0.0,0.2228230337078651,0.0,0.0120786516853932,0.5930232558139534,1.0,0.3117569352708058,Dropout
1,1,3,9,0,1,1,3,3,6,11,0,0,0,1,1,0,0.119979293879017,0,0.0,0.1923076923076923,0.1555555555555555,0.1923076923076923,0.6444444444444444,0.0,0.029234851835471,0.217391304347826,0.1515151515151515,0.25,0.6892307692307692,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,6,1,8,1,1,1,13,14,7,9,1,0,0,0,1,0,0.0566037735849056,0,0.0360962566844919,0.1923076923076923,0.1555555555555555,0.180890437643392,0.7222222222222222,0.0,0.0,0.217391304347826,0.3333333333333333,0.2228230337078651,0.6461538461538461,0.1666666666666666,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
2,12,1,7,1,1,1,22,28,10,7,0,0,1,1,1,0,0.4339622641509434,0,0.0,0.1923076923076923,0.2444444444444444,0.1153846153846153,0.5867268303772426,0.0,0.0,0.217391304347826,0.1515151515151515,0.1,0.673076923076923,0.0,1.0,0.2444444444444444,0.4147952443857332,Dropout
2,12,1,3,0,1,1,22,3,10,11,0,0,0,1,1,0,0.5094339622641509,0,0.25,0.4230769230769231,0.4666666666666667,0.3461538461538461,0.6851851851851852,0.0,0.4210526315789473,0.4782608695652174,0.4848484848484848,0.45,0.5923076923076923,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled
1,1,1,9,1,1,1,1,1,10,10,0,0,0,0,1,0,0.0754716981132075,0,0.0,0.1923076923076923,0.1555555555555555,0.0769230769230769,0.6111111111111112,0.0,0.0,0.217391304347826,0.2727272727272727,0.2228230337078651,0.6153846153846153,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,15,1,5,1,14,1,2,14,4,9,0,0,0,1,1,0,0.119979293879017,0,0.1,0.2692307692307692,0.2222222222222222,0.2307692307692307,0.746031746031746,0.0,0.2631578947368421,0.2713358801770663,0.2727272727272727,0.4,0.7067307692307692,0.0,1.0,0.2444444444444444,0.4147952443857332,Graduate
1,1,5,12,1,1,1,1,3,10,11,1,0,0,1,1,0,0.0188679245283018,0,0.0,0.2692307692307692,0.2222222222222222,0.2307692307692307,0.6686507936507937,0.0,0.029234851835471,0.3478260869565217,0.2727272727272727,0.35,0.7403846153846153,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,12,1,9,1,1,1,3,1,6,10,0,0,0,1,0,0,0.1886792452830188,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.787037037037037,0.0,0.029234851835471,0.2608695652173913,0.2121212121212121,0.3,0.7448717948717949,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
2,12,1,5,1,12,1,22,27,10,11,0,0,0,0,1,0,0.3962264150943396,0,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.2424242424242424,0.0,0.5507202992491638,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,9,1,8,1,2,1,3,3,6,3,0,0,0,1,1,0,0.0188679245283018,0,0.0360962566844919,0.2307692307692307,0.2444444444444444,0.1923076923076923,0.7555555555555555,0.0109415826801045,0.0,0.2608695652173913,0.2446525314894666,0.15,0.682051282051282,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
1,8,4,11,0,1,1,1,1,5,3,1,0,0,1,1,0,0.119979293879017,0,0.0,0.2307692307692307,0.1555555555555555,0.1923076923076923,0.6777777777777777,0.0,0.0,0.2608695652173913,0.3636363636363636,0.1,0.6461538461538461,0.0,0.0,0.7555555555555556,0.5785997357992074,Enrolled
1,14,1,15,1,1,1,1,1,10,7,0,0,0,0,1,0,0.0377358490566037,0,0.0,0.2307692307692307,0.2222222222222222,0.1153846153846153,0.6481481481481481,0.0,0.0,0.2608695652173913,0.3333333333333333,0.1,0.5384615384615384,0.0,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,6,1,14,1,1,1,22,27,7,12,0,0,1,0,1,0,0.5094339622641509,0,0.0,0.2307692307692307,0.2,0.180890437643392,0.7777777777777778,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.5930232558139534,1.0,0.5362402360778712,Dropout
1,15,1,6,1,14,1,1,1,5,5,1,1,0,1,1,0,0.1698113207547169,0,0.1,0.2307692307692307,0.4444444444444444,0.1538461538461538,0.6944444444444444,0.0,0.0526315789473684,0.2608695652173913,0.2446525314894666,0.15,0.5384615384615384,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,12,1,4,1,1,1,13,1,10,7,1,0,0,0,1,0,0.1886792452830188,0,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.2424242424242424,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,6,1,4,1,1,1,12,1,10,5,0,0,1,0,1,0,0.1886792452830188,0,0.0,0.2419719340536352,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
1,14,1,5,1,1,1,23,28,8,8,0,0,0,1,1,0,0.1509433962264151,0,0.55,0.6538461538461539,0.4,0.5,0.641025641025641,0.0109415826801045,0.5263157894736842,0.6521739130434783,0.4545454545454545,0.5,0.5507202992491638,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
1,15,1,4,1,1,1,3,2,3,7,1,0,0,1,0,0,0.0754716981132075,0,0.2,0.2419719340536352,0.3111111111111111,0.2692307692307692,0.626984126984127,0.1666666666666666,0.1052631578947368,0.2713358801770663,0.4545454545454545,0.2,0.6596153846153846,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
1,1,1,2,1,1,1,23,14,10,10,1,0,0,1,1,1,0.0377358490566037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597758381660906,0.1111111111111111,0.6406869220607662,Graduate
1,15,1,7,1,14,1,13,3,6,3,0,0,0,1,1,0,0.0566037735849056,0,0.0,0.1923076923076923,0.3555555555555555,0.0,0.0,0.0,0.0,0.217391304347826,0.3636363636363636,0.1,0.5507202992491638,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
1,8,5,7,1,1,1,12,1,3,10,1,0,1,0,1,0,0.0566037735849056,0,0.0,0.2419719340536352,0.1111111111111111,0.0,0.5867268303772426,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.1511627906976745,0.4888888888888889,1.0,Dropout
1,8,1,2,1,1,1,4,4,4,4,0,0,1,1,1,0,0.0377358490566037,0,0.25,0.4615384615384615,0.2666666666666666,0.3846153846153846,0.7055555555555555,0.0,0.2105263157894736,0.4782608695652174,0.4848484848484848,0.5,0.6608391608391607,0.0,0.1511627906976745,0.4888888888888889,1.0,Enrolled
1,15,1,8,1,14,1,1,27,5,9,1,0,0,0,0,0,0.0943396226415094,0,0.05,0.2307692307692307,0.2222222222222222,0.1153846153846153,0.7037037037037037,0.0,0.0,0.2608695652173913,0.2121212121212121,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,1,4,14,1,1,1,4,14,3,6,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8015873015873016,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.8076923076923076,0.0120786516853932,0.4597758381660906,0.4490267983074754,0.4147952443857332,Graduate
1,1,4,12,1,1,1,1,1,5,8,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7287301587301587,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.6784615384615383,0.0120786516853932,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,6,2,9,0,1,1,12,14,29,36,1,0,1,0,0,0,0.119979293879017,0,0.0,0.2419719340536352,0.1555555555555555,0.2307692307692307,0.7037037037037037,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.6371794871794871,0.0,0.1511627906976745,0.4490267983074754,1.0,Graduate
1,8,1,2,0,1,14,1,1,6,8,0,0,0,1,0,1,0.119979293879017,1,0.0,0.0,0.0,0.0,0.0,0.0109415826801045,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.5362402360778712,Dropout
1,6,1,9,1,1,1,22,2,7,7,0,0,1,1,1,0,0.119979293879017,1,0.0360962566844919,0.1923076923076923,0.2666666666666666,0.1153846153846153,0.5867268303772426,0.0,0.0,0.217391304347826,0.2424242424242424,0.2,0.6057692307692307,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,17,1,9,1,16,1,1,1,7,7,0,0,0,1,1,1,0.0754716981132075,0,0.3,0.4230769230769231,0.2444444444444444,0.4230769230769231,0.702020202020202,0.0,0.1578947368421052,0.391304347826087,0.3333333333333333,0.45,0.6784615384615383,0.0,0.1511627906976745,0.4888888888888889,1.0,Graduate
1,1,1,9,1,1,1,13,16,10,10,1,0,0,1,0,0,0.1698113207547169,0,0.0,0.1923076923076923,0.1847366289754851,0.0,0.0,0.0,0.029234851835471,0.217391304347826,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,12,1,4,1,1,1,1,1,10,10,0,0,1,0,0,0,0.2264150943396226,1,0.0360962566844919,0.3461538461538461,0.1847366289754851,0.1153846153846153,0.7962962962962963,0.0,0.0526315789473684,0.3043478260869565,0.2424242424242424,0.2228230337078651,0.7538461538461538,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,15,1,11,1,14,1,13,2,10,4,0,0,0,0,1,0,0.1698113207547169,0,0.1,0.3076923076923077,0.1847366289754851,0.3076923076923077,0.8402777777777778,0.0,0.0526315789473684,0.2608695652173913,0.3636363636363636,0.3,0.7358974358974358,0.0,0.4069767441860465,0.4490267983074754,0.8031704095112286,Enrolled
1,4,1,12,1,3,1,3,14,3,7,0,0,0,1,1,0,0.1886792452830188,0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.3478260869565217,0.0,0.0,0.0,0.0120786516853932,0.558139534883721,0.2888888888888889,0.7727873183619551,Dropout
1,16,1,9,1,1,1,3,3,3,3,0,0,1,1,1,0,0.2830188679245283,0,0.1,0.2692307692307692,0.3555555555555555,0.1153846153846153,0.5867268303772426,0.0,0.1578947368421052,0.3478260869565217,0.303030303030303,0.2228230337078651,0.5564102564102564,0.0,0.1511627906976745,0.4888888888888889,1.0,Enrolled
1,7,3,16,1,1,1,22,14,10,6,0,0,0,1,0,1,0.1132075471698113,0,0.0,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.7916666666666666,0.0109415826801045,0.0,0.2608695652173913,0.2424242424242424,0.25,0.5507202992491638,0.0,0.0,0.7555555555555556,0.5362402360778712,Enrolled
1,12,1,9,1,1,14,23,28,10,9,0,0,0,1,0,0,0.1320754716981132,1,0.0,0.1923076923076923,0.2666666666666666,0.0769230769230769,0.5833333333333334,0.0,0.029234851835471,0.2713358801770663,0.2727272727272727,0.2,0.5384615384615384,0.1666666666666666,1.0,0.2444444444444444,0.5362402360778712,Enrolled
1,1,2,15,1,1,1,1,16,10,7,0,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.5867268303772426,0.0109415826801045,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7769230769230768,0.0,1.0,0.2444444444444444,0.4147952443857332,Graduate
1,8,6,11,1,1,1,1,14,7,6,1,0,0,1,1,0,0.119979293879017,0,0.0,0.2307692307692307,0.2888888888888888,0.180890437643392,0.6000000000000001,0.0,0.0,0.2608695652173913,0.3636363636363636,0.2228230337078651,0.5384615384615384,0.0120786516853932,0.4597758381660906,0.0,0.1241743725231175,Enrolled
2,1,1,11,1,1,1,13,28,5,8,0,0,0,1,1,0,0.3018867924528302,0,0.15,0.3461538461538461,0.2444444444444444,0.3461538461538461,0.7111111111111111,0.0,0.029234851835471,0.2713358801770663,0.2727272727272727,0.35,0.6153846153846153,0.0,0.4597758381660906,1.0,0.3117569352708058,Graduate
2,12,1,17,0,1,1,22,10,10,10,0,0,1,1,1,0,0.3396226415094339,0,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6000000000000001,0.0,0.0,0.217391304347826,0.2121212121212121,0.25,0.6461538461538461,0.1666666666666666,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,1,1,9,1,1,1,22,28,8,8,1,0,0,1,1,0,0.1132075471698113,0,0.0,0.1923076923076923,0.1777777777777777,0.1538461538461538,0.6333333333333333,0.0,0.0,0.2713358801770663,0.2121212121212121,0.2,0.5923076923076923,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,1,12,0,1,1,22,14,10,10,1,0,0,1,1,0,0.119979293879017,0,0.0360962566844919,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7625396825396825,0.0,0.029234851835471,0.3478260869565217,0.2424242424242424,0.4,0.5507202992491638,0.0120786516853932,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,1,14,1,1,1,1,27,10,7,0,0,0,0,1,0,0.0754716981132075,0,0.0,0.2307692307692307,0.1333333333333333,0.1923076923076923,0.5867268303772426,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6596153846153846,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Enrolled
1,12,1,12,1,1,1,22,27,4,8,0,0,0,1,1,0,0.1886792452830188,0,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.865,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.8383846153846153,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,8,3,9,1,2,1,3,28,15,36,1,0,1,1,1,0,0.0377358490566037,0,0.0,0.1923076923076923,0.2222222222222222,0.1538461538461538,0.6111111111111112,0.0,0.0,0.217391304347826,0.3939393939393939,0.1,0.6461538461538461,0.0,0.1511627906976745,0.4888888888888889,1.0,Enrolled
1,4,2,12,1,3,1,22,28,10,7,0,0,0,1,1,0,0.2075471698113207,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.5867268303772426,0.0109415826801045,0.0,0.3478260869565217,0.2446525314894666,0.4,0.8567521367521366,0.0,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,6,1,9,1,1,1,22,28,8,7,0,0,0,0,1,0,0.1509433962264151,0,0.0,0.1923076923076923,0.2666666666666666,0.1153846153846153,0.5867268303772426,0.0833333333333333,0.029234851835471,0.217391304347826,0.3636363636363636,0.2,0.6192307692307691,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
2,12,1,10,1,12,1,22,27,7,5,0,0,0,1,1,0,0.4716981132075472,0,0.0,0.2307692307692307,0.0,0.180890437643392,0.0,0.0,0.029234851835471,0.2608695652173913,0.0,0.0,0.0,0.0120786516853932,0.4597758381660906,0.7999999999999999,0.5362402360778712,Dropout
1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,0.1886792452830188,0,0.0,0.1923076923076923,0.1333333333333333,0.1538461538461538,0.75,0.0,0.0,0.217391304347826,0.1818181818181818,0.2,0.5507202992491638,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,8,3,11,1,1,1,13,1,5,5,1,0,0,1,1,1,0.0188679245283018,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6746031746031745,0.0,0.0,0.2608695652173913,0.2424242424242424,0.2228230337078651,0.6102564102564102,0.0,0.1511627906976745,0.4888888888888889,1.0,Graduate
2,12,1,12,1,1,1,22,27,10,5,0,0,0,1,1,0,0.1698113207547169,0,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.7264285714285714,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.704076923076923,0.0,0.4597758381660906,0.4888888888888889,0.7661822985468957,Graduate
1,1,4,9,1,1,1,3,16,4,11,0,0,0,1,1,0,0.0188679245283018,0,0.0,0.1923076923076923,0.1847366289754851,0.0,0.0,0.0109415826801045,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.1511627906976745,0.4888888888888889,1.0,Dropout
1,12,1,17,0,1,1,3,5,3,3,0,0,1,1,1,0,0.2264150943396226,0,0.05,0.1923076923076923,0.2,0.1153846153846153,0.6111111111111112,0.0,0.0,0.217391304347826,0.3333333333333333,0.1,0.7269230769230769,0.0,0.5930232558139534,1.0,0.5362402360778712,Dropout
1,8,1,6,1,1,1,1,1,5,8,1,0,0,1,1,0,0.0943396226415094,0,0.0,0.2307692307692307,0.3555555555555555,0.0,0.0,0.0,0.0,0.2608695652173913,0.2121212121212121,0.2228230337078651,0.0,0.0,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,14,1,9,1,1,1,13,27,27,42,1,0,0,1,0,0,0.0754716981132075,0,0.0,0.2419719340536352,0.2666666666666666,0.1538461538461538,0.7291666666666666,0.0,0.0,0.2713358801770663,0.2424242424242424,0.3,0.6641025641025641,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,1,3,12,1,1,1,23,28,8,10,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.7507142857142857,0.0,0.0,0.2713358801770663,0.2424242424242424,0.35,0.7276153846153844,0.0,0.4597758381660906,0.4888888888888889,0.7661822985468957,Graduate
1,1,1,10,1,1,1,23,27,10,8,1,0,0,1,0,1,0.0188679245283018,0,0.0360962566844919,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.712962962962963,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.655128205128205,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Graduate
1,1,1,6,1,1,1,23,1,10,10,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.1923076923076923,0.1777777777777777,0.1153846153846153,0.8333333333333334,0.1666666666666666,0.0,0.217391304347826,0.2727272727272727,0.15,0.6282051282051281,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,12,1,4,1,12,1,22,16,5,10,0,0,0,0,0,0,0.4339622641509434,0,0.0,0.2307692307692307,0.1847366289754851,0.1923076923076923,0.7111111111111111,0.0109415826801045,0.0,0.2608695652173913,0.4848484848484848,0.15,0.717948717948718,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,1,3,12,1,1,1,3,1,5,2,1,0,0,1,1,0,0.0188679245283018,0,0.0,0.3076923076923077,0.3333333333333333,0.1923076923076923,0.6826666666666666,0.0833333333333333,0.0,0.3478260869565217,0.4545454545454545,0.25,0.6616615384615384,0.0833333333333333,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,14,2,9,0,2,1,19,24,1,7,0,0,0,1,1,0,0.2641509433962264,0,0.4,0.4615384615384615,0.4666666666666667,0.4615384615384615,0.5867268303772426,0.0,0.3157894736842105,0.4347826086956521,0.3939393939393939,0.35,0.7153846153846154,0.1666666666666666,0.0,0.7555555555555556,0.5362402360778712,Graduate
1,1,2,9,1,1,1,1,1,10,10,0,0,0,1,1,1,0.0188679245283018,0,0.0,0.1923076923076923,0.2,0.1538461538461538,0.6388888888888888,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.6892307692307692,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,14,2,14,1,1,1,13,1,5,5,1,0,0,1,1,0,0.0943396226415094,0,0.2,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6574074074074074,0.0,0.0,0.2608695652173913,0.3333333333333333,0.2,0.6,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,16,1,9,1,12,1,13,14,10,6,0,0,1,0,1,0,0.3962264150943396,0,0.0360962566844919,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.2446525314894666,0.0,0.0,0.0120786516853932,0.1511627906976745,0.4888888888888889,1.0,Dropout
1,14,1,17,0,3,1,3,1,7,10,0,0,0,1,1,0,0.3018867924528302,0,0.0,0.1923076923076923,0.1111111111111111,0.180890437643392,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139534,0.4490267983074754,0.3117569352708058,Dropout
1,1,3,9,1,1,1,1,1,4,6,0,0,0,1,1,0,0.0377358490566037,0,0.0,0.1923076923076923,0.2222222222222222,0.1923076923076923,0.6555555555555556,0.0,0.0,0.217391304347826,0.3636363636363636,0.15,0.6192307692307691,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Enrolled
1,8,1,14,1,1,1,3,3,2,2,0,0,0,1,1,0,0.0188679245283018,0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0120786516853932,0.9186046511627908,0.7999999999999999,0.0,Dropout
1,1,5,7,1,1,1,1,14,5,8,0,0,0,0,1,1,0.0188679245283018,0,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6777777777777777,0.0,0.0,0.217391304347826,0.2424242424242424,0.2,0.6461538461538461,0.0120786516853932,0.4597758381660906,0.4888888888888889,0.5362402360778712,Enrolled
1,16,1,17,0,1,1,1,16,6,4,1,0,0,1,1,0,0.119979293879017,0,0.1,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.6851851851851852,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.7,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,12,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,0.1698113207547169,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6904761904761905,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.691025641025641,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
1,1,6,12,1,1,1,1,14,4,4,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7092063492063494,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.7293162393162392,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2,16,1,12,1,2,1,22,27,6,6,0,0,0,1,1,0,0.5094339622641509,0,0.0,0.2692307692307692,0.2444444444444444,0.1923076923076923,0.6722222222222222,0.0,0.029234851835471,0.2713358801770663,0.303030303030303,0.25,0.6784615384615383,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,1,1,9,1,1,1,22,28,10,10,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.1923076923076923,0.2222222222222222,0.1923076923076923,0.6666666666666666,0.0,0.0,0.217391304347826,0.2727272727272727,0.25,0.5507202992491638,0.0,0.4597758381660906,0.1111111111111111,0.6406869220607662,Graduate
1,9,1,5,1,2,1,1,27,5,8,0,0,0,1,1,0,0.0566037735849056,0,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.2093023255813954,0.4490267983074754,0.1241743725231175,Dropout
1,12,1,4,1,12,1,13,27,2,2,0,0,1,1,1,0,0.1320754716981132,0,0.0,0.2307692307692307,0.2222222222222222,0.2307692307692307,0.8271604938271605,0.0,0.0,0.2608695652173913,0.3333333333333333,0.3,0.5507202992491638,0.0,1.0,0.2444444444444444,0.4147952443857332,Enrolled
4,14,1,17,0,1,1,22,27,7,7,0,0,0,1,0,0,0.2641509433962264,0,0.35,0.5384615384615384,0.4222222222222222,0.5,0.6309523809523809,0.0,0.4736842105263157,0.6086956521739131,0.4242424242424242,0.65,0.5507202992491638,0.0833333333333333,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,14,1,5,1,1,1,22,27,10,10,1,0,0,0,0,0,0.1509433962264151,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.75,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.673076923076923,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,8,1,15,1,1,1,2,27,10,10,1,0,1,0,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.1511627906976745,0.4490267983074754,1.0,Dropout
1,8,3,12,1,1,1,3,2,4,4,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7713492063492062,0.0,0.029234851835471,0.3478260869565217,0.2446525314894666,0.4,0.7942307692307692,0.0,0.4597758381660906,0.3111111111111111,0.8031704095112286,Dropout
1,14,1,6,1,1,1,13,28,5,10,1,0,0,0,0,0,0.0377358490566037,0,0.0360962566844919,0.2307692307692307,0.2666666666666666,0.1923076923076923,0.7222222222222222,0.0,0.0,0.2608695652173913,0.3636363636363636,0.15,0.6282051282051281,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,1,3,12,0,1,1,3,1,5,4,0,0,0,1,0,1,0.119979293879017,0,0.0,0.2692307692307692,0.2444444444444444,0.1538461538461538,0.7027777777777778,0.0109415826801045,0.0,0.3043478260869565,0.2727272727272727,0.25,0.5976923076923076,0.0,0.558139534883721,0.4490267983074754,0.7727873183619551,Enrolled
