,Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
2506,1.0,1.0,1.0,9.910414610069102,1.0,1.0,1.0,12.311323061873319,16.403201970443348,5.0,10.0,1.0,0.0,0.0,1.0,0.0,0.2473269555430501,0.018867924528301886,0.0,0.0,0.24197193405363523,0.18473662897548515,0.2692307692307692,0.6197530864197531,0.010941582680104518,0.0,0.34782608695652173,0.30303030303030304,0.4,0.5507202992491638,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
2507,1.0,12.0,1.0,3.0,0.0,1.0,1.0,23.0,27.0,10.0,8.0,0.0,0.0,0.0,0.88107202680067,1.0,1.0,0.37735849056603776,0.0,0.05,0.2692307692307692,0.2,0.23076923076923078,0.6587301587301587,0.0,0.05263157894736842,0.2608695652173913,0.21212121212121213,0.25,0.6461538461538461,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
2508,1.0,8.0,1.0,2.0,1.0,1.0,1.0,13.0,28.0,10.0,7.847640009782343,0.0,0.0,0.0,1.0,1.0,0.2473269555430501,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.5867268303772426,0.0,0.0,0.2713358801770663,0.0,0.0,0.0,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate
2509,1.0,14.0,1.0,5.0,1.0,2.5304475421863537,1.0,13.0,28.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16981132075471697,0.022905027932960894,0.45,0.5384615384615384,0.3111111111111111,0.5384615384615384,0.7777777777777778,0.0,0.3684210526315789,0.5652173913043478,0.3939393939393939,0.65,0.7331360946745562,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
2510,1.1773594253158286,5.0,2.0,15.0,1.0,1.0,9.0,13.0,28.0,4.0,6.0,0.5456110154905336,0.0,0.11588468061051442,0.0,0.0,0.0,0.018867924528301886,1.0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6666666666666666,0.010941582680104518,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Dropout
2511,1.0,6.0,1.0,12.0,1.0,1.0,20.0,3.0,2.0,14.0,5.0,1.0,0.012024539877300613,0.0,1.0,0.0,0.0,0.018867924528301886,1.0,0.0,0.2692307692307692,0.3333333333333333,0.15384615384615385,0.6430555555555555,0.0,0.029234851835471032,0.30434782608695654,0.30303030303030304,0.25,0.6687692307692306,0.012078651685393259,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled
2512,1.0,8.0,4.0,12.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.17777777777777778,0.2692307692307692,0.7332539682539683,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7033653846153846,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
2513,1.0,5.0,2.0,6.0,1.0,1.0,1.2323630981746423,12.311323061873319,1.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.022905027932960894,0.03609625668449198,0.24197193405363523,0.2222222222222222,0.23076923076923078,0.75,0.0,0.0,0.2608695652173913,0.36363636363636365,0.3,0.6461538461538461,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2514,1.0,1.0,1.0,14.0,1.0,1.0,1.0,12.311323061873319,3.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.24197193405363523,0.13333333333333333,0.23076923076923078,0.7407407407407408,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6892307692307692,0.0,0.15116279069767452,0.48888888888888893,1.0,Dropout
2515,1.0,8.0,4.0,7.0,0.8908286206048684,1.0,15.0,1.0,16.403201970443348,29.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.11997929387901707,1.0,0.0,0.19230769230769232,0.18473662897548515,0.15384615384615385,0.7916666666666666,0.0,0.0,0.21739130434782608,0.42424242424242425,0.05,0.5384615384615384,0.0,0.15116279069767452,0.4490267983074754,1.0,Enrolled
2517,1.0,1.0,3.0,12.0,1.0,1.0,1.0,13.0,1.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307692,0.6785714285714285,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35,0.6576923076923076,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
2518,1.0,8.0,1.0,11.0,1.0,1.0,1.0,13.0,29.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7037037037037037,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.7,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
2520,1.0,1.0,6.0,11.0,1.0,2.5304475421863537,1.0,23.0,27.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.022905027932960894,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7222222222222222,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.7,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2521,1.0,1.0,2.0,11.0,1.0,1.0,1.0,4.0,3.0,7.332923832923833,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.17777777777777778,0.18089043764339208,0.6746031746031745,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.6012820512820513,0.0,0.15116279069767452,0.48888888888888893,1.0,Graduate
2524,1.0,8.0,4.0,10.0,1.0,1.0,1.0,1.0,14.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.26666666666666666,0.23076923076923078,0.6481481481481481,0.0,0.0,0.2608695652173913,0.21212121212121213,0.0,0.0,0.0,0.4597758381660906,0.7999999999999999,0.0,Dropout
2525,1.0,6.925098231827112,2.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,8.0,1.0,0.0,0.0,0.88107202680067,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.28888888888888886,0.23076923076923078,0.7307692307692306,0.010941582680104518,0.0,0.2608695652173913,0.24465253148946667,0.15,0.5923076923076923,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
2526,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,16.403201970443348,10.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.18473662897548515,0.23076923076923078,0.8055555555555556,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.691025641025641,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Dropout
2528,1.1773594253158286,8.0,2.0,15.0,1.0,1.0,1.0,3.0,28.0,3.0,7.0,1.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.8425925925925926,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.7692307692307692,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2529,1.0,6.925098231827112,1.0,9.0,1.0,1.0,1.2323630981746423,13.0,28.0,5.0,9.0,0.0,0.0,0.0,0.88107202680067,0.0,1.0,0.018867924528301886,0.0,0.03609625668449198,0.19230769230769232,0.1111111111111111,0.18089043764339208,0.6444444444444444,0.0,0.0,0.21739130434782608,0.36363636363636365,0.2,0.5507202992491638,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate
2531,1.0,15.0,1.0,4.0,0.8908286206048684,14.0,1.0,12.311323061873319,28.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11997929387901707,0.0,0.0,0.24197193405363523,0.17777777777777778,0.23076923076923078,0.7013888888888888,0.0,0.0,0.2608695652173913,0.30303030303030304,0.3,0.7107692307692307,0.0,1.0,0.24444444444444446,0.4147952443857332,Graduate
2532,1.0,7.0,2.0,10.0,1.0,1.0,1.0,23.0,27.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.3111111111111111,0.11538461538461539,0.7037037037037037,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.5923076923076923,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate
2533,1.1773594253158286,8.0,1.0,8.0,1.0,1.0,1.0,2.0,14.0,7.332923832923833,7.0,1.0,0.0,0.11588468061051442,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.15555555555555556,0.18089043764339208,0.712962962962963,0.08333333333333333,0.0,0.2608695652173913,0.24242424242424243,0.3,0.5507202992491638,0.0,0.15116279069767452,0.48888888888888893,1.0,Enrolled
2534,1.0,1.0,1.0,10.0,1.0,1.0,1.0,23.0,28.0,9.0,8.0,0.5456110154905336,0.012024539877300613,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6587301587301587,0.010941582680104518,0.029234851835471032,0.2608695652173913,0.24242424242424243,0.3,0.5507202992491638,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2535,1.0,8.0,2.0,16.0,1.0,1.0,1.0,3.0,16.403201970443348,2.0,6.0,1.0,0.012024539877300613,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.18473662897548515,0.19230769230769232,0.6333333333333333,0.08333333333333333,0.029234851835471032,0.2608695652173913,0.21212121212121213,0.2,0.5788461538461538,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
2536,1.0,14.0,1.0,8.0,1.0,1.0,14.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,1.0,0.0,0.19230769230769232,0.2222222222222222,0.19230769230769232,0.8253968253968255,0.16666666666666666,0.0,0.21739130434782608,0.21212121212121213,0.25,0.8153846153846153,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled
2537,1.0,1.0,1.0,14.0,1.0,1.0,1.0,13.0,14.0,8.0,7.847640009782343,0.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.5867268303772426,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.8525641025641025,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
2538,1.0,6.0,1.7221404025527738,14.0,1.0,1.0,12.0,27.0,1.0,3.0,8.0,0.0,1.0,1.0,1.0,0.3569032979318055,0.0,0.05660377358490566,0.022905027932960894,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.75,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.5507202992491638,0.0,0.15116279069767452,0.48888888888888893,1.0,Graduate
2540,1.0,4.0,1.0,9.0,1.0,3.0,1.0,1.0,29.0,5.0,8.0,0.0,0.012024539877300613,0.0,1.0,0.0,0.0,0.3018867924528302,0.0,0.1,0.19230769230769232,0.2,0.18089043764339208,0.7777777777777778,0.0,0.029234851835471032,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.4597758381660906,0.4490267983074754,0.5362402360778712,Dropout
2541,1.0,1.0,1.0,16.0,1.0,1.0,1.0,13.0,14.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.17777777777777778,0.23076923076923078,0.712962962962963,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
2543,1.0,8.0,1.0,5.0,1.0,1.0,1.0,13.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.24197193405363523,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.5507202992491638,0.0,0.15116279069767452,0.48888888888888893,1.0,Dropout
2546,1.1773594253158286,1.0,1.0,9.910414610069102,1.0,1.0,1.0,13.0,14.0,10.0,6.0,1.0,0.0,0.11588468061051442,1.0,0.0,0.2473269555430501,0.05660377358490566,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7685185185185186,0.0,0.0,0.2608695652173913,0.18181818181818182,0.22282303370786516,0.6371794871794871,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate
2547,1.0,1.0,5.0,12.0,1.0,1.0,1.0,13.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.3076923076923077,0.2,0.3076923076923077,0.7351388888888889,0.08333333333333333,0.0,0.34782608695652173,0.2727272727272727,0.4,0.5507202992491638,0.08333333333333333,0.20930232558139544,0.0,0.12417437252311751,Graduate
2548,1.0,6.925098231827112,2.0,9.910414610069102,1.0,1.0,1.0,13.0,16.403201970443348,7.332923832923833,10.0,1.0,0.0,0.0,0.88107202680067,1.0,0.2473269555430501,0.018867924528301886,0.0,0.0,0.23076923076923078,0.18473662897548515,0.18089043764339208,0.7777777777777778,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.7628205128205128,0.0,0.4597758381660906,0.4490267983074754,0.12417437252311751,Graduate
2549,1.1773594253158286,8.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,7.332923832923833,4.0,1.0,0.0,0.11588468061051442,1.0,1.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.3111111111111111,0.18089043764339208,0.5867268303772426,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.012078651685393259,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
2550,1.0,14.0,1.0,3.0,0.0,2.5304475421863537,9.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1509433962264151,0.022905027932960894,0.4,0.6153846153846154,0.35555555555555557,0.5769230769230769,0.7407407407407408,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.55,0.6608391608391607,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
2551,1.0,8.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.05660377358490566,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6944444444444444,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.7717948717948717,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
2552,1.0,1.0,1.0,3.0,0.0,1.0,1.0,23.0,27.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.2473269555430501,0.03773584905660377,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6944444444444444,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.6192307692307691,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
2553,1.0,8.0,1.0,17.0,0.0,1.0,1.0,19.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3018867924528302,0.0,0.0,0.19230769230769232,0.17777777777777778,0.07692307692307693,0.5833333333333334,0.0,0.0,0.21739130434782608,0.15151515151515152,0.22282303370786516,0.0,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Dropout
2554,1.1773594253158286,9.0,4.0,7.0,1.0,1.0,1.0,13.0,28.0,32.0,39.0,1.0,0.012024539877300613,0.11588468061051442,1.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.19230769230769232,0.24444444444444444,0.11538461538461539,0.5925925925925926,0.0,0.029234851835471032,0.21739130434782608,0.2727272727272727,0.15,0.6102564102564102,0.0,0.15116279069767452,0.48888888888888893,0.5362402360778712,Enrolled
2555,1.0,6.925098231827112,1.0,7.0,1.0,1.0,1.0,13.0,27.0,6.0,9.0,1.0,0.0,0.0,0.88107202680067,1.0,0.0,0.018867924528301886,0.0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.5833333333333334,0.0,0.0,0.21739130434782608,0.3333333333333333,0.1,0.5653846153846154,0.25,0.0,0.7555555555555556,0.5785997357992074,Enrolled
2557,1.0,1.0,2.0,9.910414610069102,1.0,1.0,1.0,3.0,3.0,3.0,7.847640009782343,1.0,0.0,0.0,1.0,0.0,0.2473269555430501,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.5867268303772426,0.0,0.0,0.2713358801770663,0.0,0.0,0.0,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled
2558,1.1773594253158286,14.0,1.0,9.0,1.0,1.0,1.0,23.0,14.0,20.0,36.0,0.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.19230769230769232,0.24444444444444444,0.19230769230769232,0.6388888888888888,0.0,0.0,0.21739130434782608,0.2727272727272727,0.1,0.5743589743589743,0.0,0.4597758381660906,0.1111111111111111,0.6406869220607662,Enrolled
2559,1.0,1.0,1.0,15.0,1.0,1.0,1.0,13.0,16.403201970443348,7.332923832923833,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.18473662897548515,0.18089043764339208,0.7777777777777778,0.0,0.0,0.2608695652173913,0.24465253148946667,0.3,0.7269230769230769,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
2560,1.0,8.0,5.0,16.0,0.8908286206048684,1.0,1.0,3.0,14.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11997929387901707,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.75,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6784615384615383,0.0,0.0,0.7555555555555556,0.5362402360778712,Graduate
2561,1.0,1.0,3.0,12.0,1.0,1.0,1.0,13.0,16.403201970443348,8.0,8.0,0.5456110154905336,0.012024539877300613,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.3076923076923077,0.18473662897548515,0.3076923076923077,0.7263194444444445,0.010941582680104518,0.029234851835471032,0.34782608695652173,0.24242424242424243,0.4,0.7039711538461538,0.012078651685393259,0.20930232558139544,0.0,0.12417437252311751,Graduate
2562,1.1773594253158286,12.0,1.0,12.0,1.0,12.0,1.0,23.0,28.0,3.0,11.0,0.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.37735849056603776,0.0,0.0,0.2692307692307692,0.2,0.07692307692307693,0.5972222222222222,0.0,0.0,0.30434782608695654,0.2727272727272727,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout
2563,1.1773594253158286,1.0,1.0,10.0,1.0,1.0,1.0,23.0,1.0,7.332923832923833,7.847640009782343,0.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.23076923076923078,0.24444444444444444,0.18089043764339208,0.5867268303772426,0.0,0.029234851835471032,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled
2564,1.0,1.0,1.7221404025527738,11.0,1.0,1.0,14.0,22.0,16.403201970443348,6.0,6.0,1.0,0.0,0.0,1.0,0.3569032979318055,1.0,0.05660377358490566,1.0,0.0,0.23076923076923078,0.18473662897548515,0.23076923076923078,0.7777777777777778,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.717948717948718,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate
2565,1.0,6.925098231827112,1.0,10.0,1.0,1.0,1.2323630981746423,13.0,14.0,10.0,7.0,0.0,0.0,0.0,0.88107202680067,0.3569032979318055,0.0,0.07547169811320754,1.0,0.03609625668449198,0.23076923076923078,0.18473662897548515,0.23076923076923078,0.6851851851851852,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.7230769230769231,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
2567,1.0,12.0,1.0,3.0,0.0,1.0,1.0,13.0,1.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16981132075471697,0.0,0.0,0.23076923076923078,0.3111111111111111,0.11538461538461539,0.5925925925925926,0.08333333333333333,0.0,0.2608695652173913,0.2727272727272727,0.25,0.603076923076923,0.0,0.9186046511627908,0.7999999999999999,0.0,Enrolled
2568,1.0,12.0,1.0,9.0,0.8908286206048684,9.0,1.0,12.311323061873319,27.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11997929387901707,0.0,0.0,0.24197193405363523,0.13333333333333333,0.19230769230769232,0.6444444444444444,0.0,0.029234851835471032,0.21739130434782608,0.24242424242424243,0.25,0.6569230769230768,0.0,0.0,0.7555555555555556,0.5785997357992074,Enrolled
2570,1.0,1.0,4.0,12.0,1.0,1.0,1.0,13.0,27.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.3076923076923077,0.2,0.3076923076923077,0.8001388888888888,0.08333333333333333,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7755192307692307,0.08333333333333333,0.20930232558139544,0.0,0.12417437252311751,Graduate
2571,1.0,1.0,1.0,12.0,1.0,1.0,1.2323630981746423,23.0,28.0,10.0,7.847640009782343,1.0,0.0,0.0,1.0,0.0,0.0,0.2641509433962264,0.0,0.03609625668449198,0.2692307692307692,0.2,0.2692307692307692,0.5867268303772426,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.882403846153846,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
2572,1.0,1.0,1.0,9.910414610069102,1.0,1.0,1.0,1.0,1.0,5.0,7.847640009782343,0.0,0.0,1.0,1.0,0.0,0.2473269555430501,0.11320754716981132,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.5867268303772426,0.0,0.0,0.2713358801770663,0.18181818181818182,0.3,0.7628205128205128,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
2573,1.0,1.0,4.0,12.0,1.0,1.0,1.0,22.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.15555555555555556,0.18089043764339208,0.8324074074074075,0.0,0.0,0.30434782608695654,0.21212121212121213,0.3,0.8067948717948717,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
2574,1.0,7.0,3.0,15.0,1.0,1.0,1.0,12.311323061873319,28.0,5.0,10.0,0.5456110154905336,0.0,0.0,1.0,0.0,1.0,0.05660377358490566,0.0,0.0,0.24197193405363523,0.13333333333333333,0.23076923076923078,0.8333333333333334,0.010941582680104518,0.0,0.2608695652173913,0.18181818181818182,0.3,0.7,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
2575,2.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,27.0,8.0,6.0,0.5456110154905336,0.0,0.0,1.0,0.0,0.0,0.4339622641509434,0.0,0.25,0.34615384615384615,0.2,0.34615384615384615,0.8827160493827161,0.010941582680104518,0.15789473684210525,0.30434782608695654,0.21212121212121213,0.35,0.7615384615384615,0.012078651685393259,0.5930232558139534,1.0,0.3117569352708058,Graduate
2577,1.0,1.0,4.0,11.0,1.0,1.0,1.2323630981746423,22.0,27.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.0,0.03609625668449198,0.23076923076923078,0.3111111111111111,0.07692307692307693,0.5833333333333334,0.0,0.0,0.2608695652173913,0.3333333333333333,0.05,0.5384615384615384,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Dropout
2580,1.0,1.0,1.7221404025527738,10.0,1.0,1.0,1.0,13.0,27.0,5.0,8.0,1.0,0.012024539877300613,0.0,1.0,0.3569032979318055,1.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7592592592592592,0.0,0.029234851835471032,0.2608695652173913,0.18181818181818182,0.3,0.7,0.0,0.3720930232558141,0.48888888888888893,0.5362402360778712,Graduate
2581,1.0,12.0,1.0,4.0,1.0,1.0,1.0,23.0,28.0,5.0,8.0,1.0,0.012024539877300613,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.23076923076923078,0.17777777777777778,0.0,0.0,0.0,0.029234851835471032,0.2608695652173913,0.24242424242424243,0.0,0.0,0.0,0.4597758381660906,0.7999999999999999,0.0,Dropout
2582,1.0,1.0,1.0,9.0,1.0,1.0,1.0,23.0,27.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.24197193405363523,0.1111111111111111,0.19230769230769232,0.8,0.0,0.0,0.2713358801770663,0.15151515151515152,0.25,0.8292307692307692,0.0,0.0,0.7555555555555556,0.5362402360778712,Graduate
2583,1.0,6.925098231827112,1.0,17.0,0.8908286206048684,1.0,1.0,13.0,27.0,10.0,9.0,0.0,0.0,0.0,0.88107202680067,0.0,0.0,0.11997929387901707,0.0,0.0,0.19230769230769232,0.2222222222222222,0.15384615384615385,0.6666666666666666,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.6057692307692307,0.0,0.5930232558139534,1.0,0.3117569352708058,Enrolled
2584,1.0,1.0,1.0,16.0,1.0,1.0,1.0,13.0,10.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.787037037037037,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.5507202992491638,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
2585,1.0,8.0,2.0,3.0,0.0,1.0,1.0,22.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.03609625668449198,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6777777777777777,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.6461538461538461,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Graduate
2586,1.1773594253158286,9.0,2.0,9.910414610069102,1.0,1.0,1.0,1.0,27.0,6.0,6.0,1.0,0.0,0.11588468061051442,1.0,0.0,0.2473269555430501,0.07547169811320754,0.0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6666666666666666,0.08333333333333333,0.0,0.21739130434782608,0.2727272727272727,0.15,0.682051282051282,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled
2587,1.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,14.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.19230769230769232,0.24444444444444444,0.07692307692307693,0.5833333333333334,0.0,0.0,0.2713358801770663,0.42424242424242425,0.05,0.5923076923076923,0.012078651685393259,0.5930232558139534,1.0,0.3117569352708058,Enrolled
